,installation_cost,meter_id,n_batteries,n_panels,savings per year,time for return
3796,6700,meter_35,0,11,866.1678480462749,7.735221314335894
3797,11500,meter_35,1,11,944.3736785678343,12.17738302219523
3798,16300,meter_35,2,11,961.6071458442218,16.95078917668584
3799,21100,meter_35,3,11,967.0380736556749,21.819202960888692
3800,25900,meter_35,4,11,968.5121985270719,26.742048308105066
3801,30700,meter_35,5,11,968.9654348367251,31.68327671582329
3802,8500,meter_35,0,14,980.0137651291002,8.6733475614807
3803,13300,meter_35,1,14,1080.9915953188877,12.30351841549384
3804,18100,meter_35,2,14,1129.9957375674562,16.017759535061522
3805,22900,meter_35,3,14,1227.0886249826376,18.662058741131283
3806,27700,meter_35,4,14,1254.40710921266,22.082145259353762
3807,32500,meter_35,5,14,1272.3634585267025,25.543015859346088
3808,37300,meter_35,6,14,1280.5595483349712,29.12789182549049
3809,42100,meter_35,7,14,1282.7892459468126,32.819108932369055
3810,10900,meter_35,0,18,1077.532858117519,10.11570080474633
3811,15700,meter_35,1,18,1174.2691048156876,13.370018793489642
3812,20500,meter_35,2,18,1238.0004119880064,16.558960563737358
3813,25300,meter_35,3,18,1296.7888635834502,19.509729540773396
3814,30100,meter_35,4,18,1409.105176400474,21.36107403770224
3815,34900,meter_35,5,18,1457.153867308385,23.950799420013432
3816,39700,meter_35,6,18,1497.1418726296151,26.51719301008527
3817,44500,meter_35,7,18,1524.5666213373238,29.188622771345578
3818,49300,meter_35,8,18,1543.066622688169,31.949365811642473
3819,15100,meter_35,0,25,1234.1164531121876,12.235474182295285
3820,19900,meter_35,1,25,1324.3223542631565,15.026552965703141
3821,24700,meter_35,2,25,1393.9558427708437,17.71935612458314
3822,29500,meter_35,3,25,1460.083863427797,20.204318901753833
3823,34300,meter_35,4,25,1524.0022488307968,22.506528468914468
3824,39100,meter_35,5,25,1586.0997343672032,24.6516654361584
3825,43900,meter_35,6,25,1640.8654049604374,26.754174880698677
3826,48700,meter_35,7,25,1685.6056521474534,28.891692394336978
3827,53500,meter_35,8,25,1721.9568378901251,31.0693037263073
3828,24100,meter_35,0,40,1328.181658097975,18.14510827872179
3829,28900,meter_35,1,40,1416.5878541431753,20.401134963478984
3830,33700,meter_35,2,40,1490.265688878675,22.61341736006617
3831,38500,meter_35,3,40,1562.45842714175,24.640655604788893
3832,43300,meter_35,4,40,1633.42459965035,26.508722844794168
3833,48100,meter_35,5,40,1702.06789258625,28.259742287314545
3834,52900,meter_35,6,40,1759.747910377575,30.061123918965002
3835,45700,meter_35,0,76,1413.00788555295,32.342353122902985
3836,144700,meter_35,0,241,1492.3779567017368,96.95935225403454
3837,700,meter_34,0,1,71.09893551115988,9.845435729345429
3838,5500,meter_34,1,1,71.42720375722251,77.00147437794463
3839,1300,meter_34,0,2,140.26852024045502,9.26793836401409
3840,6100,meter_34,1,2,149.35863536716033,40.84129441196819
3841,2500,meter_34,0,4,255.55220332935255,9.782737019794075
3842,7300,meter_34,1,4,312.93867575623017,23.327254077365883
3843,12100,meter_34,2,4,320.03784132883993,37.80802904356304
3844,3700,meter_34,0,6,342.42119039239515,10.80540604324169
3845,8500,meter_34,1,6,420.17611234848005,20.229612655729422
3846,13300,meter_34,2,6,453.2628393115226,29.342798143791917
3847,18100,meter_34,3,6,469.03085954863013,38.590211350738116
3848,4900,meter_34,0,8,405.79843716196,12.074960254330254
3849,9700,meter_34,1,8,492.06932646479515,19.712669492504897
3850,14500,meter_34,2,8,535.4863547667101,27.07818765301138
3851,19300,meter_34,3,8,563.0074091448502,34.28018830038968
3852,7300,meter_34,0,12,489.11273993988516,14.924984372513407
3853,12100,meter_34,1,12,577.3567952403976,20.957577878618107
3854,16900,meter_34,2,12,634.5094658126651,26.634748432562578
3855,21700,meter_34,3,12,677.4324303235451,32.032715040872745
3856,11500,meter_34,0,19,557.5705870430014,20.625191262309336
3857,16300,meter_34,1,19,642.3337269640319,25.376216934834456
3858,21100,meter_34,2,19,706.4063456303531,29.86949385508658
3859,25900,meter_34,3,19,758.9260143687039,34.127173808298494
3860,22900,meter_34,0,38,620.8255543029675,36.886368225790896
3861,70900,meter_34,0,118,677.1257281256688,104.70729002759374
3862,3700,meter_33,0,6,510.77534448932647,7.243889196921325
3863,8500,meter_33,1,6,523.4261423037756,16.23915833204017
3864,13300,meter_33,2,6,530.5649286298362,25.067619969429085
3865,18100,meter_33,3,6,533.2705255257713,33.941497108160135
3866,6100,meter_33,0,10,735.9334454675814,8.288793011879376
3867,10900,meter_33,1,10,773.2550965999189,14.096253678673966
3868,15700,meter_33,2,10,787.219984242819,19.943599393123783
3869,20500,meter_33,3,10,797.6366300664131,25.700925994701525
3870,25300,meter_33,4,10,805.1964482614317,31.42090362498169
3871,8500,meter_33,0,14,906.7937783248201,9.37368584034907
3872,13300,meter_33,1,14,985.9445114400878,13.489602960083207
3873,18100,meter_33,2,14,1019.258559872063,17.758006371093813
3874,22900,meter_33,3,14,1040.0811401517503,22.017512976592226
3875,27700,meter_33,4,14,1054.532702537494,26.267559017701608
3876,32500,meter_33,5,14,1064.1021936777756,30.54217930673812
3877,10900,meter_33,0,18,1053.9690312795256,10.341859842662858
3878,15700,meter_33,1,18,1144.7701472506628,13.714543515749344
3879,20500,meter_33,2,18,1196.8725578608942,17.127972285235234
3880,25300,meter_33,3,18,1239.7902773536441,20.406677211571083
3881,30100,meter_33,4,18,1275.1025259292503,23.60594492436141
3882,34900,meter_33,5,18,1301.2100510654755,26.82118845563995
3883,39700,meter_33,6,18,1318.4846985555569,30.110322890734075
3884,15100,meter_33,0,25,1228.597859089141,12.29043326772102
3885,19900,meter_33,1,25,1318.6598634014067,15.09107886901866
3886,24700,meter_33,2,25,1380.856546253438,17.887448241467542
3887,29500,meter_33,3,25,1437.774511062266,20.517820960815765
3888,34300,meter_33,4,25,1489.8669501849224,23.022189998739606
3889,39100,meter_33,5,25,1535.076959249219,25.471035679620368
3890,43900,meter_33,6,25,1517.6808487080473,28.92571256820606
3891,48700,meter_33,7,25,1548.058039907266,31.458768821689205
3892,22900,meter_33,0,38,1407.694540888094,16.2677337553307
3893,27700,meter_33,1,38,1495.1934627272253,18.526030704732577
3894,32500,meter_33,2,38,1561.9952307627818,20.8067216595335
3895,37300,meter_33,3,38,1624.7185141657567,22.957822955044254
3896,42100,meter_33,4,38,1682.3274190235004,25.024855164303723
3897,46900,meter_33,5,38,1678.907236199044,27.9348370111139
3898,51700,meter_33,6,38,1723.0739194167004,30.004516589457534
3899,37300,meter_33,0,62,1564.6695818188505,23.83889891732963
3900,42100,meter_33,1,62,1650.467206101738,25.507928812131077
3901,46900,meter_33,2,62,1719.4118852531128,27.276768528964716
3902,51700,meter_33,3,62,1783.7543571063504,28.983811472712528
3903,56500,meter_33,4,62,1788.0269020036753,31.599077137310243
3904,73900,meter_33,0,123,1705.7503323144629,43.32404256356094
3905,231700,meter_33,0,386,1832.4955644078627,126.43959663546012
3906,2500,meter_32,0,4,441.54121413607527,5.66198560850436
3907,7300,meter_32,1,4,447.3230148539176,16.31930340625099
3908,12100,meter_32,2,4,447.32443946032254,27.049718129861457
3909,3700,meter_32,0,6,551.5007091965026,6.708966893969434
3910,8500,meter_32,1,6,579.5823850081129,14.66573212000054
3911,13300,meter_32,2,6,588.0619268364801,22.616665682725408
3912,18100,meter_32,3,6,590.4196218193613,30.656162720719486
3913,5500,meter_32,0,9,677.5423037868982,8.117574311241635
3914,10300,meter_32,1,9,739.0577804421755,13.936664050593647
3915,15100,meter_32,2,9,770.0838434117816,19.608254515639388
3916,19900,meter_32,3,9,790.3326238593036,25.1792718650858
3917,24700,meter_32,4,9,800.9900381337941,30.83683794313833
3918,7300,meter_32,0,12,784.0252866161504,9.310924181421198
3919,12100,meter_32,1,12,868.6892394783251,13.929031752789324
3920,16900,meter_32,2,12,920.8684989792253,18.352240323926274
3921,21700,meter_32,3,12,958.7096056126252,22.634591197334963
3922,26500,meter_32,4,12,983.9537384892001,26.93216049027783
3923,31300,meter_32,5,12,1000.6192008802627,31.28063100574607
3924,10300,meter_32,0,17,917.0833845892785,11.231257891138132
3925,15100,meter_32,1,17,1013.8771408177124,14.893323255933696
3926,19900,meter_32,2,17,1079.7543387564253,18.43011811642195
3927,24700,meter_32,3,17,1136.6326678786659,21.73085526927394
3928,29500,meter_32,4,17,1183.933906077372,24.916931467686275
3929,34300,meter_32,5,17,1222.8886124346095,28.048343611372122
3930,39100,meter_32,6,17,1254.0143125232971,31.17986741421151
3931,15100,meter_32,0,25,1047.0531646027346,14.421426256544608
3932,19900,meter_32,1,25,1144.670592385469,17.38491416865076
3933,24700,meter_32,2,25,1216.7154238683597,20.300556330148382
3934,29500,meter_32,3,25,1282.121832994844,23.00873383545184
3935,34300,meter_32,4,25,1340.126387536641,25.594600866750106
3936,39100,meter_32,5,25,1391.7327326589846,28.09447466633714
3937,43900,meter_32,6,25,1437.3248114814846,30.54285270060233
3938,23500,meter_32,0,39,1159.6676984542692,20.264425775869544
3939,28300,meter_32,1,39,1250.7971557753565,22.62557111625115
3940,33100,meter_32,2,39,1325.9128978697972,24.9639324371746
3941,37900,meter_32,3,39,1394.6992849214407,27.174316650011615
3942,42700,meter_32,4,39,1456.1405474906721,29.324092426094282
3943,47500,meter_32,5,39,1511.5443463694346,31.42481404140728
3944,45700,meter_32,0,76,1267.2427306139753,36.06254657926385
3945,145300,meter_32,0,242,1365.3137094284878,106.42242804462992
3946,700,meter_31,0,1,103.49933135917439,6.763328717272438
3947,5500,meter_31,1,1,111.88372276240744,49.1581783677293
3948,700,meter_31,0,1,103.49933135917439,6.763328717272438
3949,5500,meter_31,1,1,111.88372276240744,49.1581783677293
3950,1300,meter_31,0,2,145.60658453190499,8.928167666175474
3951,6100,meter_31,1,2,164.661830636445,37.04562239119108
3952,1300,meter_31,0,2,145.60658453190499,8.928167666175474
3953,6100,meter_31,1,2,164.661830636445,37.04562239119108
3954,2500,meter_31,0,4,169.2068269998375,14.774817566920046
3955,7300,meter_31,1,4,213.6887020170875,34.16184351859772
3956,4900,meter_31,0,8,181.60744324046,26.981272973003005
3957,9700,meter_31,1,8,229.66641466066997,42.23516971051976
3958,16900,meter_31,0,28,193.97983358281752,87.122458494041
3959,700,meter_30,0,1,102.59396072595621,6.823013704186785
3960,5500,meter_30,1,1,119.03255822173116,46.205845544835924
3961,1300,meter_30,0,2,134.51546590001612,9.664316227892158
3962,6100,meter_30,1,2,191.5296261743099,31.848858695356242
3963,1900,meter_30,0,3,157.2602269892044,12.08188514270955
3964,6700,meter_30,1,3,233.87166644796935,28.64819027357717
3965,11500,meter_30,2,3,255.65320530095437,44.98281172130123
3966,3100,meter_30,0,5,189.7866269193031,16.33413296985416
3967,7900,meter_30,1,5,274.49263558076245,28.7803714051761
3968,12700,meter_30,2,5,311.6100423554125,40.756067757003756
3969,6700,meter_30,0,11,234.20646574173435,28.607237544792067
3970,11500,meter_30,1,11,310.7155473849649,37.01134396648627
3971,19900,meter_30,0,33,263.99637535590057,75.37982282208337
3972,2500,meter_29,0,4,334.72269231619,7.468869178545022
3973,7300,meter_29,1,4,341.90098653685504,21.35121069389807
3974,12100,meter_29,2,4,341.978560619325,35.38233501564202
3975,3100,meter_29,0,5,399.08643820677503,7.767740777986109
3976,7900,meter_29,1,5,423.66780158495317,18.646684903704926
3977,12700,meter_29,2,5,426.8652177099532,29.7517798899919
3978,17500,meter_29,3,5,426.9730099870344,40.9861972318377
3979,3700,meter_29,0,6,446.9906852731301,8.277577412466982
3980,8500,meter_29,1,6,492.13596112772507,17.27164985164329
3981,13300,meter_29,2,6,508.1585670261627,26.172932747811462
3982,18100,meter_29,3,6,511.8122876992438,35.36452804086662
3983,4300,meter_29,0,7,481.3045298437819,8.934052628583531
3984,9100,meter_29,1,7,538.3931467208874,16.902146796303114
3985,13900,meter_29,2,7,575.0579576076063,24.171476659200906
3986,18700,meter_29,3,7,591.1660021181749,31.632400938140965
3987,5500,meter_29,0,9,526.3077235047081,10.45016015226841
3988,10300,meter_29,1,9,593.9664192045013,17.341047687165176
3989,15100,meter_29,2,9,650.7672999389745,23.20337853702237
3990,19900,meter_29,3,9,696.8679776435326,28.55634157174518
3991,24700,meter_29,4,9,728.7972841239839,33.89145450739359
3992,8500,meter_29,0,14,584.6214157898476,14.539323689530173
3993,13300,meter_29,1,14,658.2537269658162,20.204974852638674
3994,18100,meter_29,2,14,726.3849958466351,24.917915572999437
3995,22900,meter_29,3,14,789.826152212925,28.993722144853102
3996,27700,meter_29,4,14,844.189695642345,32.812530338839345
3997,14500,meter_29,0,24,636.0767485967951,22.7959912573246
3998,19300,meter_29,1,24,712.2840768655451,27.09593072041
3999,24100,meter_29,2,24,785.1087003069001,30.69638636099597
4000,31300,meter_29,0,52,686.918806953435,45.56579275914594
4001,117100,meter_29,0,195,737.534920716372,158.7721431363007
4002,700,meter_28,0,1,62.721016089251236,11.160533480578641
4003,5500,meter_28,1,1,74.1588665896507,74.16510328338212
4004,700,meter_28,0,1,62.721016089251236,11.160533480578641
4005,5500,meter_28,1,1,74.1588665896507,74.16510328338212
4006,1300,meter_28,0,2,95.53131270563131,13.608103596417644
4007,6100,meter_28,1,2,151.0871210922338,40.37405674224309
4008,1900,meter_28,0,3,111.06479285932818,17.107131351755108
4009,6700,meter_28,1,3,183.48313554306566,36.51561752620818
4010,3100,meter_28,0,5,128.69178901572505,24.088560923037647
4011,7900,meter_28,1,5,205.6857173555063,38.4081116645823
4012,6100,meter_28,0,10,146.89021127566878,41.52761403925094
4013,22300,meter_28,0,37,163.6573965532688,136.26026363398478
4014,2500,meter_27,0,4,490.8570155252296,5.093132869507704
4015,7300,meter_27,1,4,502.2514777497322,14.534551561115626
4016,12100,meter_27,2,4,503.20326133139974,24.045949082256005
4017,16900,meter_27,3,4,503.21498464113733,33.58405555441093
4018,3100,meter_27,0,5,551.9930701890312,5.616012532437044
4019,7900,meter_27,1,5,579.9105780053437,13.622789960432836
4020,12700,meter_27,2,5,585.9032329670624,21.675934327390806
4021,17500,meter_27,3,5,587.1017656143438,29.80743888870439
4022,22300,meter_27,4,5,587.1367662032815,37.98092928876333
4023,4300,meter_27,0,7,653.8516188284032,6.576415621184678
4024,9100,meter_27,1,7,709.8744299528471,12.819168596626957
4025,13900,meter_27,2,7,736.1505376998784,18.88200753534856
4026,18700,meter_27,3,7,749.9921606871535,24.933593949657812
4027,23500,meter_27,4,7,755.5440150649031,31.103416255611915
4028,5500,meter_27,0,9,728.6578953074281,7.548123797765884
4029,10300,meter_27,1,9,799.3318213310251,12.88576248953623
4030,15100,meter_27,2,9,843.5161255331502,17.901258248567494
4031,19900,meter_27,3,9,876.9903223143501,22.69124241586215
4032,24700,meter_27,4,9,899.2640372579344,27.466905132018905
4033,29500,meter_27,5,9,911.5851437931472,32.361211896509374
4034,7900,meter_27,0,13,833.1029847012408,9.482621170578353
4035,12700,meter_27,1,13,913.9925283538469,13.895080764908911
4036,17500,meter_27,2,13,973.4896750636312,17.976564567935586
4037,22300,meter_27,3,13,1026.573011063144,21.722760835983383
4038,27100,meter_27,4,13,1072.5980816258937,25.26575467944206
4039,31900,meter_27,5,13,1108.8377141118688,28.768862741605542
4040,36700,meter_27,6,13,1135.4736347851251,32.32131409809884
4041,11500,meter_27,0,19,924.9772506795407,12.432738201454628
4042,16300,meter_27,1,19,1008.5906073885064,16.161165769929962
4043,21100,meter_27,2,19,1076.8671365790187,19.593874938955125
4044,25900,meter_27,3,19,1140.6893154593909,22.705569035306752
4045,30700,meter_27,4,19,1198.2323282764094,25.621074707740732
4046,35500,meter_27,5,19,1247.9514280899314,28.44661995726468
4047,40300,meter_27,6,19,1289.2707530007065,31.257980456164056
4048,18100,meter_27,0,30,1007.6608071684375,17.962393566602675
4049,22900,meter_27,1,30,1091.085414936594,20.98827432436239
4050,27700,meter_27,2,30,1164.3023185984375,23.791071749599084
4051,32500,meter_27,3,30,1234.3607718895937,26.32941741193549
4052,37300,meter_27,4,30,1298.70220367775,28.720979986305878
4053,42100,meter_27,5,30,1354.8510929697188,31.073525510261327
4054,36100,meter_27,0,60,1089.3651814516875,33.13856603337841
4055,122500,meter_27,0,204,1168.7308517346626,104.81455145826101
4056,700,meter_26,0,1,77.66573887937011,9.012983203407556
4057,5500,meter_26,1,1,85.30626887312008,64.47357354452346
4058,700,meter_26,0,1,77.66573887937011,9.012983203407556
4059,5500,meter_26,1,1,85.30626887312008,64.47357354452346
4060,700,meter_26,0,1,77.66573887937011,9.012983203407556
4061,5500,meter_26,1,1,85.30626887312008,64.47357354452346
4062,1300,meter_26,0,2,112.01967538457262,11.605104152792753
4063,6100,meter_26,1,2,162.72554963593757,37.48643045697127
4064,1900,meter_26,0,3,128.305191083627,14.808442152286844
4065,6700,meter_26,1,3,193.9485378872476,34.54524624410966
4066,3100,meter_26,0,5,145.30500996029696,21.334433003012368
4067,7900,meter_26,1,5,215.29611203173448,36.6936491581211
4068,6100,meter_26,0,10,161.77072943167508,37.707686807311916
4069,21700,meter_26,0,36,177.9023050206876,121.97705924876345
4070,700,meter_25,0,1,48.07200049796694,14.56149094584912
4071,5500,meter_25,1,1,69.16515546897438,79.5198096889575
4072,1300,meter_25,0,2,67.52623284061747,19.2517773510096
4073,6100,meter_25,1,2,115.66219585490876,52.73979068884427
4074,3100,meter_25,0,5,107.25566707047818,28.902901680365066
4075,7900,meter_25,1,5,169.60382981059377,46.57913685570885
4076,7300,meter_25,0,12,157.48437867895007,46.35380385810764
4077,23500,meter_25,0,39,197.63342450223064,118.90701210682488
4078,1300,meter_24,0,2,247.65183337686517,5.249304970909381
4079,6100,meter_24,1,2,251.74925731685016,24.230458770818043
4080,1900,meter_24,0,3,305.0487032370331,6.228513610574623
4081,6700,meter_24,1,3,322.79703952663453,20.756076356292517
4082,11500,meter_24,2,3,323.28587692527526,35.57223133090384
4083,3100,meter_24,0,5,396.0217894561064,7.827852109495083
4084,7900,meter_24,1,5,443.4497552715502,17.81487058249106
4085,12700,meter_24,2,5,458.8468249937939,27.678081896222714
4086,17500,meter_24,3,5,465.21828162647216,37.61675043985245
4087,5500,meter_24,0,9,535.506100127559,10.270657978853809
4088,10300,meter_24,1,9,606.8062016307765,16.974117885280354
4089,15100,meter_24,2,9,647.650334581102,23.315050103026085
4090,19900,meter_24,3,9,676.6405818356845,29.410000721524145
4091,24700,meter_24,4,9,698.9956333116502,35.33641531203586
4092,7300,meter_24,0,12,613.6027433551102,11.896948113504884
4093,12100,meter_24,1,12,690.2090860045478,17.530919608786885
4094,16900,meter_24,2,12,740.5510739298952,22.820843281364077
4095,21700,meter_24,3,12,782.9781802355452,27.71469313930554
4096,26500,meter_24,4,12,818.0229366631777,32.39517966097254
4097,10300,meter_24,0,17,702.301216671279,14.666071701853602
4098,15100,meter_24,1,17,780.0898867984157,19.356743697796478
4099,19900,meter_24,2,17,840.0572232352727,23.688862436489828
4100,24700,meter_24,3,17,891.4457839199846,27.707798326652977
4101,29500,meter_24,4,17,937.9714403901014,31.450850985112062
4102,15100,meter_24,0,25,775.597727618469,19.468855390236488
4103,19900,meter_24,1,25,857.665182974719,23.202527507271547
4104,24700,meter_24,2,25,926.0437745809689,26.67260520289837
4105,29500,meter_24,3,25,981.9443570412034,30.042435488798425
4106,27100,meter_24,0,45,869.945870231622,31.151363466769094
4107,79900,meter_24,0,133,947.5286842193315,84.32462397254979
4108,700,meter_23,0,1,95.93014147842189,7.296976624989706
4109,5500,meter_23,1,1,107.17150235627628,51.319612761572
4110,700,meter_23,0,1,95.93014147842189,7.296976624989706
4111,5500,meter_23,1,1,107.17150235627628,51.319612761572
4112,1300,meter_23,0,2,124.77619798261128,10.41865372577843
4113,6100,meter_23,1,2,176.62489641692514,34.53646752947488
4114,1900,meter_23,0,3,143.14557942133433,13.27320066523008
4115,6700,meter_23,1,3,222.7525548332751,30.07821842948014
4116,3700,meter_23,0,6,182.36660564362387,20.288802255992223
4117,8500,meter_23,1,6,271.71901755254135,31.28231537329324
4118,7300,meter_23,0,12,212.88477425331507,34.29085065197575
4119,24700,meter_23,0,41,238.24803187755504,103.6734692217491
4120,700,meter_22,0,1,170.72484220033436,4.100164867504145
4121,5500,meter_22,1,1,179.31887421810876,30.671617943074143
4122,700,meter_22,0,1,170.72484220033436,4.100164867504145
4123,5500,meter_22,1,1,179.31887421810876,30.671617943074143
4124,1300,meter_22,0,2,205.3784865977562,6.3297768989120735
4125,6100,meter_22,1,2,259.9568980389037,23.46542848456019
4126,10900,meter_22,2,2,262.7402579257412,41.48583885108573
4127,1900,meter_22,0,3,223.48798246265432,8.501575695764748
4128,6700,meter_22,1,3,302.37465267348995,22.15794194639321
4129,11500,meter_22,2,3,330.73735441918876,34.77079273429899
4130,3100,meter_22,0,5,245.31992985691244,12.636559947690081
4131,7900,meter_22,1,5,330.07429650737504,23.9340054151217
4132,12700,meter_22,2,5,379.8711409588375,33.43238964650953
4133,6100,meter_22,0,10,270.9342153136875,22.51469048653535
4134,10900,meter_22,1,10,351.67978342162496,30.994104619690667
4135,21100,meter_22,0,35,293.49617963369997,71.89190682595599
4136,1300,meter_21,0,2,253.58262578991503,5.126534185654374
4137,6100,meter_21,1,2,254.09056263746243,24.007188368910448
4138,1900,meter_21,0,3,328.10144468830254,5.790891904804035
4139,6700,meter_21,1,3,319.1363190459974,20.994163309360985
4140,11500,meter_21,2,3,319.15406983220873,36.032753729400916
4141,2500,meter_21,0,4,367.2496498081148,6.807358431263941
4142,7300,meter_21,1,4,398.50817211850244,18.318319449241393
4143,12100,meter_21,2,4,403.07299956381485,30.019376175268516
4144,3700,meter_21,0,6,445.5370889300973,8.304583595689186
4145,8500,meter_21,1,6,507.98910632150364,16.73264228351463
4146,13300,meter_21,2,6,545.0660434090673,24.400712832552045
4147,18100,meter_21,3,6,565.1947299899923,32.02436087880807
4148,5500,meter_21,0,9,517.2055395546647,10.63407017012178
4149,10300,meter_21,1,9,591.5479370175553,17.411944756210566
4150,15100,meter_21,2,9,652.0931494686779,23.15620093893549
4151,19900,meter_21,3,9,703.1656256477999,28.300587051118836
4152,24700,meter_21,4,9,739.582585965563,33.397216847328664
4153,8500,meter_21,0,14,583.1866271959411,14.575094152740474
4154,13300,meter_21,1,14,662.5368919214272,20.074353839268618
4155,18100,meter_21,2,14,731.6372600158111,24.739035296820244
4156,22900,meter_21,3,14,794.3805795257122,28.82749225021655
4157,27700,meter_21,4,14,846.7615677665498,32.712868715880155
4158,13900,meter_21,0,23,639.9635415695398,21.719987307260688
4159,18700,meter_21,1,23,719.6013925455504,25.98660896673612
4160,23500,meter_21,2,23,792.6060009104735,29.649031136536113
4161,28300,meter_21,3,23,860.4278116356672,32.89061513039879
4162,30100,meter_21,0,50,698.737259275156,43.07770853843492
4163,105700,meter_21,0,176,751.6155280095497,140.63041017781768
4164,700,meter_20,0,1,56.07121831319,12.48412324644165
4165,5500,meter_20,1,1,85.40832749078129,64.39653089558104
4166,1300,meter_20,0,2,72.13991672156249,18.020536466899365
4167,6100,meter_20,1,2,123.99897383351754,49.193955493453764
4168,3700,meter_20,0,6,104.65631113701374,35.3538163136291
4169,12700,meter_20,0,21,136.36543638418624,93.13210397552594
4170,1900,meter_19,0,3,305.93252346952863,6.210519818071069
4171,6700,meter_19,1,3,310.7562775500635,21.560304598901034
4172,2500,meter_19,0,4,375.74665263642487,6.653419218664385
4173,7300,meter_19,1,4,395.34405690164726,18.464929148577227
4174,12100,meter_19,2,4,396.14415182508515,30.544436777001003
4175,3100,meter_19,0,5,430.284821216984,7.204530225426502
4176,7900,meter_19,1,5,472.0945855367936,16.733934770756438
4177,12700,meter_19,2,5,480.4946416110124,26.431096000195083
4178,17500,meter_19,3,5,481.5321660231218,36.34232816579838
4179,4300,meter_19,0,7,500.95349620988304,8.583631080595236
4180,9100,meter_19,1,7,573.3175568857409,15.872529788606457
4181,13900,meter_19,2,7,616.5525606231022,22.544712142550086
4182,18700,meter_19,3,7,639.6868607156086,29.233053152100975
4183,23500,meter_19,4,7,648.527832427716,36.23591590823402
4184,5500,meter_19,0,9,545.6401302388642,10.079903759263953
4185,10300,meter_19,1,9,623.8498563672554,16.510382898824414
4186,15100,meter_19,2,9,683.7154842509499,22.08520992696681
4187,19900,meter_19,3,9,735.2784748002686,27.064575779136806
4188,24700,meter_19,4,9,773.4025476964393,31.936796786574273
4189,7900,meter_19,0,13,598.4188976258955,13.201454752417801
4190,12700,meter_19,1,13,678.0627337949811,18.729830393303946
4191,17500,meter_19,2,13,745.3344001802593,23.47939394152158
4192,22300,meter_19,3,13,808.4415607587392,27.583935663909937
4193,27100,meter_19,4,13,866.3125145529555,31.282013759185336
4194,13300,meter_19,0,22,650.3394588398037,20.450858116047595
4195,18100,meter_19,1,22,729.868079854456,24.799002038298955
4196,22900,meter_19,2,22,803.0600210307035,28.51592583404729
4197,27700,meter_19,3,22,874.0483044142597,31.69161230575586
4198,28900,meter_19,0,48,702.1457042698898,41.15954825936164
4199,108700,meter_19,0,181,751.9606986134511,144.5554271658521
4200,700,meter_18,0,1,152.42290604038135,4.592485592779272
4201,5500,meter_18,1,1,164.89677693493252,33.35419953156679
4202,700,meter_18,0,1,152.42290604038135,4.592485592779272
4203,5500,meter_18,1,1,164.89677693493252,33.35419953156679
4204,1300,meter_18,0,2,185.7113684147775,7.000109961478028
4205,6100,meter_18,1,2,232.8441509276925,26.197780685907354
4206,10900,meter_18,2,2,239.50822891303,45.50991859222506
4207,1900,meter_18,0,3,203.6864055987587,9.328064847601095
4208,6700,meter_18,1,3,267.1140474621975,25.082918939140395
4209,11500,meter_18,2,3,291.99359519830125,39.384425511765144
4210,3700,meter_18,0,6,235.65753415489246,15.700749875317257
4211,8500,meter_18,1,6,309.967318364685,27.422245818830223
4212,13300,meter_18,2,6,353.5052193863775,37.62320687396482
4213,7300,meter_18,0,12,265.81153883068004,27.463066622739976
4214,12100,meter_18,1,12,338.75379029958003,35.71915753119472
4215,24100,meter_18,0,40,296.940129112975,81.16114205241293
4216,700,meter_17,0,1,245.06022585114755,2.856440687462633
4217,5500,meter_17,1,1,260.73990917922123,21.09381727298041
4218,700,meter_17,0,1,245.06022585114755,2.856440687462633
4219,5500,meter_17,1,1,260.73990917922123,21.09381727298041
4220,1300,meter_17,0,2,281.0774370320263,4.625059961151832
4221,6100,meter_17,1,2,328.1154570396625,18.591016878740444
4222,10900,meter_17,2,2,338.10249061518,32.23874506268016
4223,1900,meter_17,0,3,302.9087670709094,6.27251570950807
4224,6700,meter_17,1,3,363.5365556789775,18.43005853286585
4225,11500,meter_17,2,3,390.61294795050435,29.44090834760858
4226,16300,meter_17,3,3,383.6902868168888,42.482180446175754
4227,3700,meter_17,0,6,335.36400073500624,11.032788229776695
4228,8500,meter_17,1,6,407.3885488409337,20.864602169558907
4229,13300,meter_17,2,6,435.2677111506713,30.555907684583804
4230,7900,meter_17,0,13,359.13150402045625,21.997513199371152
4231,12700,meter_17,1,13,414.4087311671194,30.6460724517854
4232,25900,meter_17,0,43,377.5016860873388,68.60896508421892
4233,700,meter_16,0,1,76.04541394317323,9.205025835260649
4234,5500,meter_16,1,1,88.63373316217258,62.05312361081176
4235,1900,meter_16,0,3,156.58157693770647,12.134250000278675
4236,6700,meter_16,1,3,205.5489254470382,32.59564595352908
4237,3100,meter_16,0,5,218.60192362348448,14.181028001104771
4238,7900,meter_16,1,5,292.03557128975,27.05149912084452
4239,12700,meter_16,2,5,322.3710524231313,39.39559679611211
4240,4300,meter_16,0,7,262.5051611328725,16.380630313868245
4241,9100,meter_16,1,7,352.3405282062963,25.827287159744298
4242,13900,meter_16,2,7,398.44355927396816,34.8857439817277
4243,6100,meter_16,0,10,301.6556796053938,20.22173097479756
4244,10900,meter_16,1,10,391.2432559291438,27.859905148049496
